locationID,decimalLongitude_x,decimalLatitude_x,coordinateUncertaintyInMeters,continent,country,stateProvince,county,locality ,georeferenceRemarks
66994,-120.569767,35.937885,270,North America,USA,California,Monterey,On W fork of middle fork of Vineyard Canyon,Standard uncertainty of 270 meters based on GeoLocate error measurement for one half two quarter sections.
66995,-120.047425,35.913342,969,North America,USA,California,Fresno?,Kreyenhagen Ranch # 28,Standard uncertainty of 969 meters based on GeoLocate error measurement for one section.
66996,-120.333701,36.100567,969,North America,USA,California,Fresno,Vicinity of section 15 ,Standard uncertainty of 969 meters based on GeoLocate error measurement for one section.
66997,-118.13333,33.68333,,North America,USA,California,Orange,"2-3 mi SW of Long Beach, Seal Beach",Based on (g1)Long Beach
66999,-120.466386,36.059692,969,North America,USA,California,Fresno,,Standard uncertainty of 969 meters based on GeoLocate error measurement for one section.
67000,-120.500672,36.103649,969,North America,USA,California,Fresno,,Standard uncertainty of 969 meters based on GeoLocate error measurement for one section.
67001,-120.351677,36.085903,969,North America,USA,California,Fresno,Coalinga,Standard uncertainty of 969 meters based on GeoLocate error measurement for one section.
67007,-120.501206,36.092793,60,North America,USA,California,Fresno,"Diablo Range, on ridge extending 0.5 mi N 20 degrees E from point on Hwy 198 05 mi W of BM 1329",Standard uncertainty of 60 meters based on GeoLocate error measurement for the center of one half section.
67008,-120.471199,36.056103,550,North America,USA,California,Fresno,Roadcut about 1900 ft down Parkfield Road from the pass to N,Standard uncertainty of 550 meters based on GeoLocate error measurement for one quarter section.
67011,-120.484279,36.059727,60,North America,USA,California,Fresno,"Just E of longest major spur leading N, E side of tiny gully, on 1400 ft contour, 30 ft above blue tuff SS",Standard uncertainty of 60 meters based on GeoLocate error measurement for the center of one section.
67019,-120.466386,36.059692,969,North America,USA,California,Fresno,,Standard uncertainty of 969 meters based on GeoLocate error measurement for one section.
67024,-118.98871,34.28167,,North America,USA,California,Ventura,"Las Posas Valley, 2.5 N of B.M. 313, just below the Pico-Saugus ctc. (as mapped by Kew).",Based on LAS POSAS
67025,-118.98871,34.28167,,North America,USA,California,Ventura,Las Posas Valley.,Based on LAS POSAS
67033,-122.71443,38.44047,,North America,USA,California,Ventura,Santa Rosa Canyon 1.5 mi S of Logol Siding.,Based on SANTA ROSA
67034,-119.29317,34.27834,,North America,USA,California,Ventura,Ventura County; ??,Based on VENTURA
67035,-119.15177,34.30917,,North America,USA,California,Ventura,"Peppertree Canyon, Anticline, Nose of Ventura Ave.",Based on PEPPERTREE CANYON
67036,-119.05927,34.35417,,North America,USA,California,Ventura,Near Santa Paula,Based on SANTA PAULA
67037,-119.29317,34.27834,,North America,USA,California,Ventura,near Ventura.,Based on VENTURA
67038,-119.29317,34.27834,,North America,USA,California,Ventura,Ventura County; ca. 124.,Based on VENTURA
67039,-120.43572,34.95303,,North America,USA,California,Santa Barbara,"Santa Maria, Head of Creaslin Creek",Based on SANTA MARIA
67041,-120.471199,36.056103,550,North America,USA,California,Fresno,About 1900 ft down Parkfield Road to N from the pass,Standard uncertainty of 550 meters based on GeoLocate error measurement for one quarter section.
67042,-118.71787,34.31972,,North America,USA,California,Ventura,Tapo Ranch,Based on TAPO RANCH
67043,-120.951652,36.034042,550,North America,USA,California,Monterey,"near San Ardo, near Salinas R",Standard uncertainty of 550 meters based on GeoLocate error measurement for one quarter section.
67047,-120.351387,36.057079,969,North America,USA,California,Fresno,Coalinga ,Standard uncertainty of 969 meters based on GeoLocate error measurement for one section.
67049,-120.244127,36.057827,969,North America,USA,California,Fresno,Coalinga ,Standard uncertainty of 969 meters based on GeoLocate error measurement for one section.
67052,-120.065602,36.04353,60,North America,USA,California,Fresno,"Kettleman Hills, North Dome Pecten zone 2500'E, 2900'S of  NW corner of section 6, on E flank of dome",Standard uncertainty of 60 meters based on GeoLocate error measurement for offset from corner of the section.
67054,-120.261917,36.043434,969,North America,USA,California,,,Standard uncertainty of 969 meters based on GeoLocate error measurement for one section.
67055,-120.4984,36.090923,270,North America,USA,California,Fresno,Diablo Range About 0.25 mi E of White Oak Ranch or 0.3 mi E of divide in road cut on N side of Calif State Highway 198,Standard uncertainty of 270 meters based on GeoLocate error measurement for two quarter sections.
67056,-120.351709,36.100384,969,North America,USA,California,Fresno,Coalinga region,Standard uncertainty of 969 meters based on GeoLocate error measurement for one section.
67057,-121.917947,36.973873,1800,North America,USA,California,Santa Cruz,,Standard uncertainty of 1800 meters based on GeoLocate error measurement for two sections.
67064,-124.10028,40.468581,3036,North America,USA,California,Humboldt,"Eel River, below Scotia","Uncertainty radius derived from GeoLocate, Large uncertainty due to vauge desciption"
67065,-123.875942,40.756333,500,North America,USA,California,Humboldt,"Mad River, bluffs on Boulder Creek",Large uncertainty due to vauge desciption
67068,-120.155309,35.425301,805,North America,USA,California,San Luis Obispo,Carnaza Creek,Standard uncertainty of 805 meters based on GeoLocate error measurement for the side of one section.
67073,-120.676824,35.925201,550,North America,USA,California,,"First canyon NE of BM 1074 approx 025 mi NE of road in Indian Valley, NS Canyon",Standard uncertainty of 550 meters based on GeoLocate error measurement for one quarter section.
67083,-119.33022,34.612022,60,North America,USA,California,Ventura,"2000' S and 380' E of NW 1/4 Sec.16, 1 mi up Chorro Canyon or W  side of Chorro Creek from Felts Ranch",Standard uncertainty of 60 meters based on GeoLocate error measurement for offset from corner of the section.
67089,-120.975642,36.106834,60,North America,USA,California,Monterey,"Salinas Valley, E of San Ardo; 1300'S, 400'W of NE 1/4 Sec. 15",Standard uncertainty of 60 meters based on GeoLocate error measurement for offset from corner of the section.
67093,-120.504406,35.912041,270,North America,USA,California,,,Standard uncertainty of 270 meters based on GeoLocate error measurement for two quarter sections.
67094,-120.965313,36.103199,969,North America,USA,California,San Luis Obispo,3 mi E of San Ardo,Standard uncertainty of 969 meters based on GeoLocate error measurement for one section.
67095,-121.001221,36.147106,969,North America,USA,California,Monterey,"Long Valley, Long Valley Road, E side of highway above deserted farmhouse, zone B",Standard uncertainty of 969 meters based on GeoLocate error measurement for one section.
67097,-118.583752,34.129322,550,North America,USA,California,Los Angeles,From basal  conglomerate of Modelo formation,Standard uncertainty of 550 meters based on GeoLocate error measurement for one quarter section.
67098,-120.225839,35.985519,969,North America,USA,California,Fresno,well-core of Kreyenhagen no17,Standard uncertainty of 969 meters based on GeoLocate error measurement for one section.
67099,-119.36561,36.01495,969,North America,USA,California,Tulare,"Federal Exploration well, Kinsella #1. Depth 4632-4640 ft.",Standard uncertainty of 969 meters based on GeoLocate error measurement for one section.
67104,-119.71713,34.97084,,North America,USA,California,Santa Barbara,"Cuyama Valley, Bitter Creek",Based on BITTER CREEK->snapped to Bitter Creek
67106,-119.735921,34.905952,969,North America,USA,California,Santa Barbara,"Bitter Creek area, S side of Cuyama Valley",Standard uncertainty of 969 meters based on GeoLocate error measurement for one section.
67110,-119.626399,34.858273,550,North America,USA,California,Santa Barbara,"Cuyama Valley, Castro Canyon",SE1/4 assumed because Castro Canyon in E1/2 of Section 14. Standard uncertainty of 550 meters based on GeoLocate error measurement for one quarter section.
67114,-120.412,35.509365,60,North America,USA,California,Monterey,"Salinas Valley, Highland School Monocline, 1100'W and 3900'N of SE corner of Sec. 132 ",Standard uncertainty of 60 meters based on GeoLocate error measurement for offset from corner of the section.
67115,-120.414386,35.49976,60,North America,USA,California,Monterey,"Salinas Valley, Highland School Monocline, 1800'W and 400'N of SE corner, Sec. 12",Standard uncertainty of 60 meters based on GeoLocate error measurement for offset from corner of the section.
67119,-119.71713,34.97084,,North America,USA,California,Santa Barbara,Bitter Creek,Based on BITTER CREEK->snapped to Bitter Creek
67125,-119.375319,34.642368,969,North America,USA,California,Ventura,"About 0.75-0.5 mi S of  summit, Upper Sespe Gorge, on road from Ojai to Maricope, in white sandstone on  E side of road",Standard uncertainty of 969 meters based on GeoLocate error measurement for one section.
67127,-120.321767,36.279375,140,North America,USA,California,Fresno,9 mi NE of Coalinga,Standard uncertainty of 140 meters based on GeoLocate error measurement for three quarter sections.
67129,-120.322916,36.285645,550,North America,USA,California,Fresno,N of Coalinga ,Standard uncertainty of 550 meters based on GeoLocate error measurement for one quarter section.
67130,-120.142385,35.428951,550,North America,USA,California,San Luis Obispo,Near bend in Carnaza Creek,Standard uncertainty of 550 meters based on GeoLocate error measurement for one quarter section.
67131,-120.577588,35.939724,550,North America,USA,California,Monterey,Extreme SW corner of Sec. 9,Standard uncertainty of 550 meters based on GeoLocate error measurement for one quarter section.
67135,-120.412813,35.487839,550,North America,USA,California,San Luis Obispo,"Highland School monocline, 2800 ft N, 500 ft W of SE corner of Sec. 13",Standard uncertainty of 550 meters based on GeoLocate error measurement for one quarter section.
67136,-120.377414,35.360596,270,North America,USA,California,San Luis Obispo,,Standard uncertainty of 270 meters based on GeoLocate error measurement for two quarter sections.
67137,-120.287705,35.458736,60,North America,USA,California,San Luis Obispo,,Standard uncertainty of 60 meters based on GeoLocate error measurement for the center of one quarter section.
67138,-120.415023,35.48962,270,North America,USA,California,San Luis Obispo,,Standard uncertainty of 270 meters based on GeoLocate error measurement for two quarter sections.
67145,-120.417242,35.491405,969,North America,USA,California,San Luis Obispo,,Standard uncertainty of 969 meters based on GeoLocate error measurement for one section.
67146,-119.71713,34.97084,,North America,USA,California,Santa Barbara,"Cuyama Valley, Middle Cierbo of Bitter Creek",Based on BITTER CREEK->snapped to Bitter Creek
67147,-119.69319,34.89776,,North America,USA,California,Santa Barbara,"Cuyama Valley, Branch Canyon ",Based on BRANCH CANYON
67148,-118.70898,34.27167,,North America,USA,California,Ventura,"7.5 mi due N of Santa Susana Sta, N side Hill 2075",Based on SANTA SUSANA
67151,-120.522194,36.103764,60,North America,USA,California,Fresno,"On Fresno Hot Springs Road, base of prominent ss",Standard uncertainty of 60 meters based on GeoLocate error measurement for the center of one section.
67154,-119.662886,36.276573,969,North America,USA,California,Fresno,Coalinga region,Standard uncertainty of 969 meters based on GeoLocate error measurement for one section.
67157,-120.501392,36.089104,969,North America,USA,California,Fresno,Near Coalinga,Standard uncertainty of 969 meters based on GeoLocate error measurement for one section.
67158,-120.50708,36.092861,550,North America,USA,California,Fresno,"Diablo Range. About 300 ft N of Hwy 198 in a gulch of the second spur E of abandoned Ranch House, reef (more than 150 ft thick, made up of echinoids)",Standard uncertainty of 550 meters based on GeoLocate error measurement for one quarter section.
67160,-120.965313,36.103199,969,North America,USA,California,Monterey,"Salinas Valley, 3 mi from San Lucas",Standard uncertainty of 969 meters based on GeoLocate error measurement for one section.
67161,-120.535755,36.107342,60,North America,USA,California,Fresno,"Drainage of Waltham Creek, ",Standard uncertainty of 60 meters based on GeoLocate error measurement for the center of one quarter section.
67162,-120.410903,35.161167,270,North America,USA,California,San Luis Obispo,Huasna Valley,Standard uncertainty of 270 meters based on GeoLocate error measurement for two quarter sections.
67164,-120.965313,36.103199,969,North America,USA,California,Monterey,3 mi E of San Lucas,Standard uncertainty of 969 meters based on GeoLocate error measurement for one section.
67166,-120.545833,35.911446,140,North America,USA,California,San Luis Obispo,Upper part of Vineyard Canyon,Standard uncertainty of 140 meters based on GeoLocate error measurement for three quarter sections.
67176,-120.379186,35.489773,270,North America,USA,California,San Luis Obispo,Crest E of Indian Creek,Standard uncertainty of 270 meters based on GeoLocate error measurement for two quarter sections.
67177,-119.330056,34.607399,60,North America,USA,California,Ventura,1450' N and 450' E of SW 1/4 Sec. 16; northern tributary of Sespe Creek,Standard uncertainty of 60 meters based on GeoLocate error measurement for offset from corner of the section.
67179,-120.421704,35.49498,550,North America,USA,California,San Luis Obispo,,Standard uncertainty of 550 meters based on GeoLocate error measurement for one quarter section.
67180,-120.402587,35.496952,60,North America,USA,California,Monterey,"Salinas Valley, Highland School Monocline, 1700'E and 700'S of NW corner Sec. 18",Standard uncertainty of 60 meters based on GeoLocate error measurement for offset from corner of the section.
